SL,Country,Division,District,Upazila,Union,Ward No,Name of SK/SHW,Desig.,Name of SS,Village Name (English),"Village Name 
(Bangla)","Village 
Code",Latitude,Longitute,Population,HH Number,"2026 
(Active LLINs)","2025
(Active LLINs)","2024
(Active LLINs)",January,February,March,April,May,June,July,August,September,October,November,December,"Name of
 MMW, 
Health 
post &
CHW(C)","Village 
Distance
 from 
upazila office (KM)","Name of Border
 with others
 country","Others
 Activities
(TDA/Dev care)"
205,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,7,,,,Kharga Para,,,,,85,18,,35,,,,,,,,,,,,,,,,,
206,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,7,,,,Jirani Khola,,,,,399,86,,289,,,,,,,,,,,,,,,,,
207,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,8,,,,Chowdhury Para,,,,,123,39,,,,,,,,,,,,,,,,,,,
208,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,8,,,,Brick Field,,,,,215,79,,,,,,,,,,,,,,,,,,,
209,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,8,,,,Ugolchari,,,,,651,109,,,,,,,,,,,,,,,,,,,
210,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,8,,,,Jhagurnala,,,,,348,84,,,,,,,,,,,,,,,,,,,
211,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,8,,,,Babura Para,,,,,559,135,,,,,,,,,,,,,,,,,,,
212,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,8,,,,Nalindra Para,,,,,70,17,,,,,,,,,,,,,,,,,,,
213,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,8,,,,Kongchai Para,,,,,54,12,,,,,,,,,,,,,,,,,,,
214,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,8,,,,Jagannath Para,,,,,148,31,,112,,,,,,,,,,,,,,,,,
215,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,9,,,,Dokkin Shantipur,,,,,685,166,,,,,,,,,,,,,,,,,,,
216,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,9,,,,Uttor Shantipur,,,,,362,88,,,,,,,,,,,,,,,,,,,
217,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,9,,,,Noyapara,,,,,165,39,,94,,,,,,,,,,,,,,,,,
218,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,9,,,,Kunjaram Para,,,,,149,36,,76,,,,,,,,,,,,,,,,,
219,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,9,,,,Kuthir Noyapara,,,,,152,36,,,,,,,,,,,,,,,,,,,
220,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,9,,,,Katal Moni Para,,,,,566,133,,305,,,,,,,,,,,,,,,,,
221,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,9,,,,Singsa Para,,,,,391,106,,,,,,,,,,,,,,,,,,,
222,Bangladesh,Chattogram,Khagrachhari,Panchari,Ultachari,9,,,,Fatema Nagar,,,,,1287,273,,,,,,,,,,,,,,,,,,,
